gene_ID,n_cells,n_states,pct_cells_covered
000010110000000000,2,634,84.62929475587704
110000020000000000,2,635,84.63881222042448
100010020000000000,2,636,84.64832968497193
200000000101000000,2,637,84.65784714951937
101000000000100000,2,638,84.66736461406681
201000000000000000,2,639,84.67688207861426
100100100200000000,2,640,84.6863995431617
000001100000000001,2,641,84.69591700770914
000100100001000000,2,642,84.70543447225658
200010200100100000,2,643,84.71495193680404
000100000010001000,2,644,84.72446940135148
000100010100000000,2,645,84.73398686589893
000011100000000000,2,646,84.74350433044637
200010020010000000,2,647,84.75302179499381
000000001010000000,2,648,84.76253925954126
010000000101000000,2,649,84.7720567240887
001000100000000010,2,650,84.78157418863614
300110200000000000,2,651,84.79109165318359
011000100000010000,2,652,84.80060911773104
300001001000000000,2,653,84.81012658227849
100000000000000011,2,654,84.81964404682593
300000100000001000,2,655,84.82916151137337
300000001000000000,2,656,84.83867897592081
200000200001000000,2,657,84.84819644046826
100200000000000001,2,658,84.8577139050157
100000201000000000,2,659,84.86723136956314
000220000000000000,2,660,84.87674883411059
200100101000000000,2,661,84.88626629865804
000001010100000000,2,662,84.89578376320549
010100120000000000,2,663,84.90530122775293
100000000110000000,2,664,84.91481869230037
200100210000000000,2,665,84.92433615684782
100010000000000002,2,666,84.93385362139526
000000120001000000,2,667,84.9433710859427
100100030000000000,2,668,84.95288855049014
200200000000100000,2,669,84.9624060150376
000100100020000000,2,670,84.97192347958504
100000020002000000,2,671,84.98144094413249
310010200000000000,2,672,84.99095840867993
000001000000010000,2,673,85.00047587322737
200200000000000010,2,674,85.00999333777482
110110010000000000,2,675,85.01951080232226
100200110000000000,2,676,85.0290282668697
000000021000000000,2,677,85.03854573141714
000000000012000000,2,678,85.0480631959646
100001100000000001,2,679,85.05758066051204
200000000000200000,2,680,85.06709812505949
100011000000100000,2,681,85.07661558960693
000000011100000000,2,682,85.08613305415437
000110020000000000,2,683,85.09565051870182
100220000000100000,2,684,85.10516798324926
000010020000100000,2,685,85.1146854477967
000100011000000000,2,686,85.12420291234415
000100100000000001,2,687,85.1337203768916
100210100000000000,2,688,85.14323784143905
003000000000010000,2,689,85.15275530598649
000201100000000000,2,690,85.16227277053393
210000000200000000,2,691,85.17179023508137
000010000020000000,2,692,85.18130769962882
100000110100000000,2,693,85.19082516417626
000000000000000011,2,694,85.2003426287237
000101000000010000,2,695,85.20986009327115
210200100000000000,2,696,85.2193775578186
300100200000001000,2,697,85.22889502236605
000200200000100000,2,698,85.23841248691349
300101200000000000,2,699,85.24792995146093
110000100100000000,2,700,85.25744741600838
100110020000000000,2,701,85.26696488055582
100000000200000000,2,702,85.27648234510326
100100010100000000,2,703,85.2859998096507
100200000000000100,2,704,85.29551727419815
200010000010000000,2,705,85.3050347387456
100111010000000000,2,706,85.31455220329305
100000021000000000,2,707,85.32406966784049
100300010000000000,2,708,85.33358713238793
200101000000000100,2,709,85.34310459693538
100000000000101000,2,710,85.35262206148282
110010100000000000,2,711,85.36213952603026
310000000000000000,2,712,85.3716569905777
600100100000000000,2,713,85.38117445512515
200001011000000000,2,714,85.3906919196726
200001000000000002,2,715,85.40020938422005
200110000000000010,2,716,85.40972684876749
300100000001000000,2,717,85.41924431331493
300100110000000000,2,718,85.42876177786238
300000100100000000,2,719,85.43827924240982
010010200000000000,2,720,85.44779670695726
110110000000000000,2,721,85.4573141715047
210010200000000000,2,722,85.46683163605215
000010100000200000,2,723,85.4763491005996
100000000000002000,2,724,85.48586656514705
220100200000000000,2,725,85.49538402969449
000000000100000010,2,726,85.50490149424193
